Time Step: 0, Visible Satellites: 9
Satellite 15 - x: 13863911.654397994, y: -22644671.794192128, z: -1014314.5332523324, Azimuth: -71.69, Elevation: -2.44, r_Earth: 26571000.00, theta_Earth: 301.48, phi_Earth: 92.19, r_Receiver: 23873703.52, theta_Receiver: 288.31, phi_Receiver: -2.44
Satellite 16 - x: 18412231.745047342, y: -13332067.674424095, z: -13757315.678985013, Azimuth: -47.91, Elevation: -37.44, r_Earth: 26571000.00, theta_Earth: 324.09, phi_Earth: 121.18, r_Receiver: 22627395.46, theta_Receiver: 312.09, phi_Receiver: -37.44
Satellite 17 - x: 15924549.708429923, y: 1075217.9493036116, z: -21243132.1594825, Azimuth: 6.42, Elevation: -65.65, r_Earth: 26571000.00, theta_Earth: 3.86, phi_Earth: 143.08, r_Receiver: 23317312.66, theta_Receiver: 6.42, phi_Receiver: -65.65
Satellite 23 - x: 16733904.927443508, y: 1186826.653195893, z: 20605482.507685807, Azimuth: 6.53, Elevation: 63.15, r_Earth: 26571000.00, theta_Earth: 4.06, phi_Earth: 39.15, r_Receiver: 23095113.45, theta_Receiver: 6.53, phi_Receiver: 63.15
Satellite 24 - x: 18167901.20588277, y: 15158833.932676068, z: 12089464.85891052, Azimuth: 52.11, Elevation: 32.19, r_Earth: 26571000.00, theta_Earth: 39.84, phi_Earth: 62.94, r_Receiver: 22696085.23, theta_Receiver: 52.11, phi_Receiver: 32.19
Satellite 25 - x: 12659263.190847542, y: 23338084.023670044, z: -1046389.3008673381, Azimuth: 74.92, Elevation: -2.48, r_Earth: 26571000.00, theta_Earth: 61.52, phi_Earth: 92.26, r_Receiver: 24193043.43, theta_Receiver: 74.92, phi_Receiver: -2.48
Time Step: 11, Visible Satellites: 8
Satellite 0 - x: 26540078.274780896, y: 716615.2878309517, z: 1062425.855177692, Azimuth: 2.03, Elevation: 3.01, r_Earth: 26571000.00, theta_Earth: 1.55, phi_Earth: 87.71, r_Receiver: 20209750.24, theta_Receiver: 2.03, phi_Receiver: 3.01
Satellite 1 - x: 20715692.20312468, y: 9304777.311902069, z: 13794899.663328903, Azimuth: 32.97, Elevation: 38.90, r_Earth: 26571000.00, theta_Earth: 24.19, phi_Earth: 58.72, r_Receiver: 21969258.79, theta_Receiver: 32.97, phi_Receiver: 38.90
Satellite 9 - x: 22243717.374036472, y: -8127269.691003831, z: -12049172.824458878, Azimuth: -27.11, Elevation: -34.05, r_Earth: 26571000.00, theta_Earth: 339.93, phi_Earth: 116.97, r_Receiver: 21521576.04, theta_Receiver: 332.89, phi_Receiver: -34.05
Satellite 15 - x: 13917314.30062188, y: -22607368.757049557, z: -1110532.0979085944, Azimuth: -71.54, Elevation: -2.67, r_Earth: 26571000.00, theta_Earth: 301.62, phi_Earth: 92.40, r_Receiver: 23859448.09, theta_Receiver: 288.46, phi_Receiver: -2.67
Satellite 16 - x: 18419719.472941425, y: -13243722.8971272, z: -13832417.69764964, Azimuth: -47.71, Elevation: -37.69, r_Earth: 26571000.00, theta_Earth: 324.28, phi_Earth: 121.37, r_Receiver: 22625287.10, theta_Receiver: 312.29, phi_Receiver: -37.69
Satellite 17 - x: 15883261.177222447, y: 1180844.6244064893, z: -21268419.342987116, Azimuth: 7.08, Elevation: -65.74, r_Earth: 26571000.00, theta_Earth: 4.25, phi_Earth: 143.17, r_Receiver: 23328591.22, theta_Receiver: 7.08, phi_Receiver: -65.74
Satellite 23 - x: 16768193.880859124, y: 1292429.4075770408, z: 20571226.050003648, Azimuth: 7.09, Elevation: 63.01, r_Earth: 26571000.00, theta_Earth: 4.41, phi_Earth: 39.27, r_Receiver: 23085652.59, theta_Receiver: 7.09, phi_Receiver: 63.01
Satellite 24 - x: 18152573.379947264, y: 15241072.349939015, z: 12008823.185872737, Azimuth: 52.30, Elevation: 31.94, r_Earth: 26571000.00, theta_Earth: 40.02, phi_Earth: 63.13, r_Receiver: 22700387.49, theta_Receiver: 52.30, phi_Receiver: 31.94
Time Step: 12, Visible Satellites: 8
Satellite 0 - x: 26534220.470602497, y: 781507.8476119015, z: 1158633.0314558079, Azimuth: 2.22, Elevation: 3.29, r_Earth: 26571000.00, theta_Earth: 1.69, phi_Earth: 87.50, r_Receiver: 20211596.79, theta_Receiver: 2.22, phi_Receiver: 3.29
Satellite 1 - x: 20642729.346545093, y: 9355345.174432522, z: 13869869.602577671, Azimuth: 33.25, Elevation: 39.10, r_Earth: 26571000.00, theta_Earth: 24.38, phi_Earth: 58.53, r_Receiver: 21990407.56, theta_Receiver: 33.25, phi_Receiver: 39.10
Satellite 9 - x: 22307061.18442117, y: -8072798.616882529, z: -11968416.136053674, Azimuth: -26.87, Elevation: -33.82, r_Earth: 26571000.00, theta_Earth: 340.11, phi_Earth: 116.77, r_Receiver: 21502816.29, theta_Receiver: 333.13, phi_Receiver: -33.82
Satellite 15 - x: 13970450.806124153, y: -22569633.3993238, z: -1206728.425865912, Azimuth: -71.39, Elevation: -2.90, r_Earth: 26571000.00, theta_Earth: 301.76, phi_Earth: 92.60, r_Receiver: 23845255.25, theta_Receiver: 288.61, phi_Receiver: -2.90
Satellite 16 - x: 18426854.96064559, y: -13155124.860193238, z: -13907255.199069904, Azimuth: -47.50, Elevation: -37.93, r_Earth: 26571000.00, theta_Earth: 324.48, phi_Earth: 121.56, r_Receiver: 22623277.75, theta_Receiver: 312.50, phi_Receiver: -37.93
Satellite 17 - x: 15841668.9105025, y: 1286448.718224383, z: -21293299.81063051, Azimuth: 7.74, Elevation: -65.83, r_Earth: 26571000.00, theta_Earth: 4.64, phi_Earth: 143.26, r_Receiver: 23339947.23, theta_Receiver: 7.74, phi_Receiver: -65.83
Satellite 23 - x: 16802162.17619925, y: 1398007.4468380294, z: 20536576.208883625, Azimuth: 7.63, Elevation: 62.87, r_Earth: 26571000.00, theta_Earth: 4.76, phi_Earth: 39.39, r_Receiver: 23076276.38, theta_Receiver: 7.63, phi_Receiver: 62.87
Satellite 24 - x: 18136898.42245504, y: 15323019.31226275, z: 11927951.86817799, Azimuth: 52.48, Elevation: 31.69, r_Earth: 26571000.00, theta_Earth: 40.19, phi_Earth: 63.33, r_Receiver: 22704786.33, theta_Receiver: 52.48, phi_Receiver: 31.69
Time Step: 13, Visible Satellites: 8
Satellite 0 - x: 26527855.252678093, y: 846385.4626227606, z: 1254818.0512011037, Azimuth: 2.40, Elevation: 3.56, r_Earth: 26571000.00, theta_Earth: 1.83, phi_Earth: 87.29, r_Receiver: 20213603.10, theta_Receiver: 2.40, phi_Receiver: 3.56
Satellite 1 - x: 20569371.739170507, y: 9405734.13475082, z: 13944574.308389518, Azimuth: 33.52, Elevation: 39.31, r_Earth: 26571000.00, theta_Earth: 24.57, phi_Earth: 58.34, r_Receiver: 22011650.26, theta_Receiver: 33.52, phi_Receiver: 39.31
Satellite 9 - x: 22369978.417002663, y: -8018173.16667954, z: -11887430.575695284, Azimuth: -26.62, Elevation: -33.59, r_Earth: 26571000.00, theta_Earth: 340.28, phi_Earth: 116.58, r_Receiver: 21484166.66, theta_Receiver: 333.38, phi_Receiver: -33.59
Satellite 15 - x: 14023320.154775715, y: -22531466.442627873, z: -1302901.6775624575, Azimuth: -71.24, Elevation: -3.13, r_Earth: 26571000.00, theta_Earth: 301.90, phi_Earth: 92.81, r_Receiver: 23831125.37, theta_Receiver: 288.76, phi_Receiver: -3.13
Satellite 16 - x: 18433638.07170793, y: -13066275.257881964, z: -13981826.75212869, Azimuth: -47.29, Elevation: -38.18, r_Earth: 26571000.00, theta_Earth: 324.67, phi_Earth: 121.75, r_Receiver: 22621367.46, theta_Receiver: 312.71, phi_Receiver: -38.18
Satellite 17 - x: 15799773.703638757, y: 1392028.2112908096, z: -21317773.086623654, Azimuth: 8.40, Elevation: -65.91, r_Earth: 26571000.00, theta_Earth: 5.04, phi_Earth: 143.35, r_Receiver: 23351380.38, theta_Receiver: 8.40, phi_Receiver: -65.91
Satellite 23 - x: 16835809.16388836, y: 1503558.7520106267, z: 20501533.64693444, Azimuth: 8.18, Elevation: 62.72, r_Earth: 26571000.00, theta_Earth: 5.10, phi_Earth: 39.50, r_Receiver: 23066985.10, theta_Receiver: 8.18, phi_Receiver: 62.72
Satellite 24 - x: 18120876.63315822, y: 15404673.252575988, z: 11846852.452328024, Azimuth: 52.67, Elevation: 31.44, r_Earth: 26571000.00, theta_Earth: 40.37, phi_Earth: 63.52, r_Receiver: 22709281.63, theta_Receiver: 52.67, phi_Receiver: 31.44
Time Step: 14, Visible Satellites: 8
Satellite 0 - x: 26520982.742729716, y: 911246.8922092678, z: 1350979.075067997, Azimuth: 2.59, Elevation: 3.83, r_Earth: 26571000.00, theta_Earth: 1.97, phi_Earth: 87.09, r_Receiver: 20215769.09, theta_Receiver: 2.59, phi_Receiver: 3.83
Satellite 1 - x: 20495620.783818025, y: 9455943.229269158, z: 14019012.352186775, Azimuth: 33.80, Elevation: 39.51, r_Earth: 26571000.00, theta_Earth: 24.77, phi_Earth: 58.16, r_Receiver: 22032986.22, theta_Receiver: 33.80, phi_Receiver: 39.51
Satellite 9 - x: 22432467.86861511, y: -7963394.384997009, z: -11806217.692070086, Azimuth: -26.37, Elevation: -33.37, r_Earth: 26571000.00, theta_Earth: 340.46, phi_Earth: 116.38, r_Receiver: 21465627.79, theta_Receiver: 333.63, phi_Receiver: -33.37
Satellite 15 - x: 14075921.33555632, y: -22492868.616828293, z: -1399050.013877689, Azimuth: -71.09, Elevation: -3.37, r_Earth: 26571000.00, theta_Earth: 302.04, phi_Earth: 93.02, r_Receiver: 23817058.85, theta_Receiver: 288.91, phi_Receiver: -3.37
Satellite 16 - x: 18440068.676415067, y: -12977175.789263789, z: -14056130.930794636, Azimuth: -47.08, Elevation: -38.42, r_Earth: 26571000.00, theta_Earth: 324.86, phi_Earth: 121.94, r_Receiver: 22619556.29, theta_Receiver: 312.92, phi_Receiver: -38.42
Satellite 17 - x: 15757576.357793024, y: 1497581.0846097285, z: -21341838.702964224, Azimuth: 9.06, Elevation: -65.99, r_Earth: 26571000.00, theta_Earth: 5.43, phi_Earth: 143.44, r_Receiver: 23362890.32, theta_Receiver: 9.06, phi_Receiver: -65.99
Satellite 23 - x: 16869134.200495314, y: 1609081.3046378233, z: 20466099.034274813, Azimuth: 8.71, Elevation: 62.57, r_Earth: 26571000.00, theta_Earth: 5.45, phi_Earth: 39.62, r_Receiver: 23057779.03, theta_Receiver: 8.71, phi_Receiver: 62.57
Satellite 24 - x: 18104508.31844138, y: 15486032.609410897, z: 11765526.4891865, Azimuth: 52.85, Elevation: 31.20, r_Earth: 26571000.00, theta_Earth: 40.54, phi_Earth: 63.72, r_Receiver: 22713873.23, theta_Receiver: 52.85, phi_Receiver: 31.20
